Calculated At,Created,From,Municipality ID,Municipality Name,Parameter ID,QC Status,Time Resolution,To,Value
2022-12-01T07:27:58.250000,2023-05-22T19:47:01.983272+00:00,2022-11-30T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-12-01T00:00:00+01:00,3.9
2022-11-30T07:27:52.501000,2023-05-22T19:46:58.315517+00:00,2022-11-29T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-30T00:00:00+01:00,5.4
2022-11-29T11:54:00.150000,2023-05-22T19:46:45.657743+00:00,2022-11-28T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-29T00:00:00+01:00,6.4
2023-01-03T16:51:47.041000,2023-05-22T19:46:41.971503+00:00,2022-11-27T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-28T00:00:00+01:00,6.5
2023-01-03T16:50:52.259000,2023-05-22T19:46:38.283803+00:00,2022-11-26T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-27T00:00:00+01:00,6.5
2022-11-29T11:51:07.721000,2023-05-22T19:46:23.339595+00:00,2022-11-25T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-26T00:00:00+01:00,6.5
2022-11-28T14:55:37.896000,2023-05-22T19:46:19.627107+00:00,2022-11-24T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-25T00:00:00+01:00,5.7
2022-11-24T07:27:58.687000,2023-05-22T19:46:15.847496+00:00,2022-11-23T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-24T00:00:00+01:00,5.5
2022-11-23T07:28:01.038000,2023-05-22T19:46:01.269571+00:00,2022-11-22T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-23T00:00:00+01:00,2.7
2022-11-22T07:27:59.640000,2023-05-22T19:45:57.881853+00:00,2022-11-21T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-22T00:00:00+01:00,-0.5
2022-11-21T07:28:01.517000,2023-05-22T19:45:54.135249+00:00,2022-11-20T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-21T00:00:00+01:00,-1.2
2022-11-20T07:27:58.385000,2023-05-22T19:45:39.712055+00:00,2022-11-19T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-20T00:00:00+01:00,0.7
2022-11-19T07:26:58.134000,2023-05-22T19:45:36.019149+00:00,2022-11-18T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-19T00:00:00+01:00,3.2
2022-11-18T07:26:58.122000,2023-05-22T19:45:32.340517+00:00,2022-11-17T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-18T00:00:00+01:00,5.6
2022-11-17T07:28:01.986000,2023-05-22T19:45:19.589033+00:00,2022-11-16T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-17T00:00:00+01:00,8.0
2022-11-16T07:27:59.627000,2023-05-22T19:45:15.650830+00:00,2022-11-15T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-16T00:00:00+01:00,9.0
2022-11-15T07:26:55.123000,2023-05-22T19:45:11.754350+00:00,2022-11-14T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-15T00:00:00+01:00,9.6
2022-11-14T07:26:58.790000,2023-05-22T19:44:58.421210+00:00,2022-11-13T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-14T00:00:00+01:00,10.5
2022-11-13T07:28:01.557000,2023-05-22T19:44:54.613933+00:00,2022-11-12T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-13T00:00:00+01:00,13.0
2022-11-12T07:26:59.636000,2023-05-22T19:44:50.800575+00:00,2022-11-11T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-12T00:00:00+01:00,12.8
2022-11-11T07:28:02.351000,2023-05-22T19:44:36.651010+00:00,2022-11-10T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-11T00:00:00+01:00,10.7
2022-11-10T07:28:01.712000,2023-05-22T19:44:32.846881+00:00,2022-11-09T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-10T00:00:00+01:00,11.5
2022-11-09T07:28:03.895000,2023-05-22T19:44:29.351340+00:00,2022-11-08T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-09T00:00:00+01:00,12.1
2022-11-08T07:28:05.016000,2023-05-22T19:44:14.087484+00:00,2022-11-07T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-08T00:00:00+01:00,10.6
2022-11-07T07:28:02.894000,2023-05-22T19:44:10.441347+00:00,2022-11-06T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-07T00:00:00+01:00,9.2
2022-11-06T07:28:08.651000,2023-05-22T19:44:06.542551+00:00,2022-11-05T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-06T00:00:00+01:00,8.4
2022-11-05T07:28:03.029000,2023-05-22T19:43:52.332757+00:00,2022-11-04T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-05T00:00:00+01:00,10.1
2022-11-04T07:28:00.292000,2023-05-22T19:43:48.355948+00:00,2022-11-03T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-04T00:00:00+01:00,9.8
2022-11-03T07:28:01.204000,2023-05-22T19:43:44.613341+00:00,2022-11-02T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-03T00:00:00+01:00,10.1
2022-11-02T07:28:00.964000,2023-05-22T19:43:31.494503+00:00,2022-11-01T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-02T00:00:00+01:00,12.2
2022-11-01T07:27:01.514000,2023-05-22T19:43:27.406948+00:00,2022-10-31T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-01T00:00:00+01:00,12.6
2022-10-31T07:27:53.483000,2023-05-22T19:43:23.776538+00:00,2022-10-30T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-31T00:00:00+01:00,12.6
2022-10-30T07:28:04.007000,2023-05-22T19:43:10.263431+00:00,2022-10-29T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-30T00:00:00+02:00,13.0
2022-10-29T07:28:03.539000,2023-05-22T19:43:06.281424+00:00,2022-10-28T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-29T00:00:00+02:00,14.1
2022-10-28T07:27:56.323000,2023-05-22T19:43:01.950034+00:00,2022-10-27T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-28T00:00:00+02:00,13.4
2022-10-27T07:28:04.850000,2023-05-22T19:42:49.036477+00:00,2022-10-26T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-27T00:00:00+02:00,11.6
2022-10-26T07:26:55.367000,2023-05-22T19:42:45.268660+00:00,2022-10-25T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-26T00:00:00+02:00,12.9
2022-10-25T07:28:01.374000,2023-05-22T19:42:41.140471+00:00,2022-10-24T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-25T00:00:00+02:00,13.7
2022-10-24T07:28:03.369000,2023-05-22T19:42:25.887971+00:00,2022-10-23T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-24T00:00:00+02:00,11.9
2022-10-23T07:28:01.367000,2023-05-22T19:42:21.268458+00:00,2022-10-22T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-23T00:00:00+02:00,12.5
2022-10-22T07:28:02.741000,2023-05-22T19:42:17.357017+00:00,2022-10-21T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-22T00:00:00+02:00,10.2
2022-10-21T07:28:04.277000,2023-05-22T19:42:04.767592+00:00,2022-10-20T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-21T00:00:00+02:00,6.5
2022-10-20T07:28:00.045000,2023-05-22T19:42:00.957548+00:00,2022-10-19T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-20T00:00:00+02:00,7.5
2022-10-19T07:28:03.958000,2023-05-22T19:41:57.082885+00:00,2022-10-18T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-19T00:00:00+02:00,12.4
2022-10-18T07:28:01.121000,2023-05-22T19:41:42.598542+00:00,2022-10-17T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-18T00:00:00+02:00,11.8
2022-10-17T07:28:02.177000,2023-05-22T19:41:38.687619+00:00,2022-10-16T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-17T00:00:00+02:00,13.0
2022-10-16T07:28:03.008000,2023-05-22T19:41:34.560248+00:00,2022-10-15T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-16T00:00:00+02:00,13.0
2022-10-26T11:34:44.655000,2023-05-22T19:41:22.761628+00:00,2022-10-14T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-15T00:00:00+02:00,12.0
2022-10-26T11:33:49.920000,2023-05-22T19:41:18.990534+00:00,2022-10-13T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-14T00:00:00+02:00,10.6
2022-10-26T11:32:48.684000,2023-05-22T19:41:15.455990+00:00,2022-10-12T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-13T00:00:00+02:00,9.4
2022-10-12T07:28:02.790000,2023-05-22T19:41:02.175438+00:00,2022-10-11T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-12T00:00:00+02:00,10.0
2022-10-11T07:28:02.311000,2023-05-22T19:40:58.304226+00:00,2022-10-10T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-11T00:00:00+02:00,11.3
2022-10-10T07:28:03.265000,2023-05-22T19:40:54.439930+00:00,2022-10-09T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-10T00:00:00+02:00,9.9
2022-10-09T07:27:00.334000,2023-05-22T19:40:40.314127+00:00,2022-10-08T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-09T00:00:00+02:00,12.2
2022-10-08T07:28:04.574000,2023-05-22T19:40:36.561756+00:00,2022-10-07T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-08T00:00:00+02:00,12.9
2022-10-07T07:28:02.859000,2023-05-22T19:40:32.811038+00:00,2022-10-06T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-07T00:00:00+02:00,13.9
2022-10-06T07:27:01.574000,2023-05-22T19:40:19.021754+00:00,2022-10-05T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-06T00:00:00+02:00,14.3
2022-10-05T07:27:06.811000,2023-05-22T19:40:15.160370+00:00,2022-10-04T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-05T00:00:00+02:00,11.8
2022-10-04T07:27:03.821000,2023-05-22T19:40:11.250076+00:00,2022-10-03T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-04T00:00:00+02:00,12.0
2022-10-03T07:26:56.763000,2023-05-22T19:39:57.492179+00:00,2022-10-02T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-03T00:00:00+02:00,11.9
2022-10-02T07:27:01.950000,2023-05-22T19:39:53.516216+00:00,2022-10-01T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-02T00:00:00+02:00,10.9
2022-10-01T07:27:00.434000,2023-05-22T19:39:49.142483+00:00,2022-09-30T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-10-01T00:00:00+02:00,11.2
2022-09-30T07:26:58.655000,2023-05-22T19:39:35.931941+00:00,2022-09-29T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-30T00:00:00+02:00,10.3
2022-09-29T07:26:53.539000,2023-05-22T19:39:32.138793+00:00,2022-09-28T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-29T00:00:00+02:00,10.0
2022-09-28T07:26:56.122000,2023-05-22T19:39:28.277683+00:00,2022-09-27T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-28T00:00:00+02:00,11.2
2022-09-27T07:26:57.379000,2023-05-22T19:39:15.137730+00:00,2022-09-26T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-27T00:00:00+02:00,11.3
2022-09-26T07:26:59.284000,2023-05-22T19:39:11.229572+00:00,2022-09-25T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-26T00:00:00+02:00,12.6
2022-09-25T07:26:56.757000,2023-05-22T19:39:07.216149+00:00,2022-09-24T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-25T00:00:00+02:00,13.4
2022-09-24T07:26:56.207000,2023-05-22T19:38:55.042361+00:00,2022-09-23T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-24T00:00:00+02:00,12.1
2022-09-23T07:26:56.533000,2023-05-22T19:38:51.091409+00:00,2022-09-22T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-23T00:00:00+02:00,11.8
2022-09-22T07:26:59.822000,2023-05-22T19:38:47.562066+00:00,2022-09-21T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-22T00:00:00+02:00,10.0
2022-09-21T07:26:59.377000,2023-05-22T19:38:32.484368+00:00,2022-09-20T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-21T00:00:00+02:00,11.2
2022-09-20T07:27:00.252000,2023-05-22T19:38:28.773298+00:00,2022-09-19T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-20T00:00:00+02:00,11.6
2022-09-19T07:26:55.223000,2023-05-22T19:38:25.049656+00:00,2022-09-18T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-19T00:00:00+02:00,10.8
2022-09-18T07:26:56.322000,2023-05-22T19:38:11.685643+00:00,2022-09-17T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-18T00:00:00+02:00,12.6
2022-09-17T07:26:55.258000,2023-05-22T19:38:07.888971+00:00,2022-09-16T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-17T00:00:00+02:00,12.2
2022-09-16T07:26:56.996000,2023-05-22T19:38:04.155174+00:00,2022-09-15T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-16T00:00:00+02:00,13.1
2022-09-15T07:26:58.864000,2023-05-22T19:37:49.790556+00:00,2022-09-14T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-15T00:00:00+02:00,14.8
2022-09-14T07:26:54.851000,2023-05-22T19:37:46.039643+00:00,2022-09-13T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-14T00:00:00+02:00,15.8
2022-09-13T07:27:00.923000,2023-05-22T19:37:42.105423+00:00,2022-09-12T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-13T00:00:00+02:00,14.3
2022-09-12T07:27:00.208000,2023-05-22T19:37:28.319442+00:00,2022-09-11T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-12T00:00:00+02:00,14.6
2022-09-11T07:26:57.126000,2023-05-22T19:37:24.764338+00:00,2022-09-10T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-11T00:00:00+02:00,15.9
2022-09-10T07:26:56.721000,2023-05-22T19:37:20.960628+00:00,2022-09-09T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-10T00:00:00+02:00,15.3
2022-09-09T07:26:57.939000,2023-05-22T19:37:07.624928+00:00,2022-09-08T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-09T00:00:00+02:00,16.3
2022-09-08T07:26:56.288000,2023-05-22T19:37:04.014135+00:00,2022-09-07T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-08T00:00:00+02:00,16.1
2022-09-07T07:26:57.554000,2023-05-22T19:37:00.345534+00:00,2022-09-06T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-07T00:00:00+02:00,16.3
2022-09-06T07:26:56.283000,2023-05-22T19:36:46.602150+00:00,2022-09-05T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-06T00:00:00+02:00,16.7
2022-09-05T07:26:56.212000,2023-05-22T19:36:42.710717+00:00,2022-09-04T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-05T00:00:00+02:00,16.3
2022-09-04T07:26:57.122000,2023-05-22T19:36:38.989677+00:00,2022-09-03T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-04T00:00:00+02:00,16.5
2022-09-03T07:26:58.764000,2023-05-22T19:35:04.710080+00:00,2022-09-02T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-03T00:00:00+02:00,15.0
2022-09-02T07:26:58.344000,2023-05-22T19:34:59.918469+00:00,2022-09-01T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-02T00:00:00+02:00,15.0
2022-09-01T07:26:56.880000,2023-05-22T19:34:56.416955+00:00,2022-08-31T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-09-01T00:00:00+02:00,15.1
2022-08-31T07:27:59.614000,2023-05-22T19:34:43.420762+00:00,2022-08-30T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-31T00:00:00+02:00,15.4
2022-08-30T07:26:58.711000,2023-05-22T19:34:39.364843+00:00,2022-08-29T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-30T00:00:00+02:00,16.4
2022-08-29T07:26:55.630000,2023-05-22T19:34:35.515691+00:00,2022-08-28T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-29T00:00:00+02:00,18.0
2022-08-28T07:26:58.477000,2023-05-22T19:34:21.921022+00:00,2022-08-27T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-28T00:00:00+02:00,19.1
2022-08-27T07:26:58.673000,2023-05-22T19:34:18.091164+00:00,2022-08-26T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-27T00:00:00+02:00,21.1
2022-08-26T07:26:55.942000,2023-05-22T19:34:14.045272+00:00,2022-08-25T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-26T00:00:00+02:00,19.5
2022-08-25T07:26:58.244000,2023-05-22T19:34:00.567649+00:00,2022-08-24T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-25T00:00:00+02:00,19.2
2022-08-24T07:26:55.467000,2023-05-22T19:33:56.602342+00:00,2022-08-23T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-24T00:00:00+02:00,18.7
2022-08-23T07:26:57.828000,2023-05-22T19:33:53.209797+00:00,2022-08-22T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-23T00:00:00+02:00,16.8
2022-08-22T07:26:56.700000,2023-05-22T19:33:41.410103+00:00,2022-08-21T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-22T00:00:00+02:00,18.5
2022-08-21T07:26:59.064000,2023-05-22T19:33:37.583808+00:00,2022-08-20T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-21T00:00:00+02:00,19.1
2022-08-20T07:26:56.501000,2023-05-22T19:33:33.808847+00:00,2022-08-19T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-20T00:00:00+02:00,20.5
2022-08-19T07:26:52.262000,2023-05-22T19:33:21.314688+00:00,2022-08-18T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-19T00:00:00+02:00,21.5
2022-08-18T07:27:00.500000,2023-05-22T19:33:17.412965+00:00,2022-08-17T00:00:00.001000+02:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-08-18T00:00:00+02:00,21.2
