Calculated At,Created,From,Municipality ID,Municipality Name,Parameter ID,QC Status,Time Resolution,To,Value
2023-01-14T14:33:19.732000,2023-05-22T19:45:57.669686+00:00,2022-11-21T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-22T00:00:00+01:00,2.6
2023-01-14T14:32:58.959000,2023-05-22T19:45:54.339604+00:00,2022-11-20T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-21T00:00:00+01:00,5.8
2023-01-14T14:32:50.519000,2023-05-22T19:45:39.595469+00:00,2022-11-19T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-20T00:00:00+01:00,0.7
2023-01-14T14:32:42.569000,2023-05-22T19:45:35.831837+00:00,2022-11-18T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-19T00:00:00+01:00,4.6
2023-01-14T14:32:34.733000,2023-05-22T19:45:32.174044+00:00,2022-11-17T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-18T00:00:00+01:00,1.0
2023-01-14T14:32:24.778000,2023-05-22T19:45:19.818922+00:00,2022-11-16T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-17T00:00:00+01:00,0.0
2023-01-14T14:32:16.064000,2023-05-22T19:45:15.477279+00:00,2022-11-15T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-16T00:00:00+01:00,0.0
2023-01-14T14:32:08.437000,2023-05-22T19:45:11.604935+00:00,2022-11-14T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-15T00:00:00+01:00,0.3
2023-01-14T14:31:55.643000,2023-05-22T19:44:58.246776+00:00,2022-11-13T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-14T00:00:00+01:00,0.5
2023-01-14T14:31:48.042000,2023-05-22T19:44:54.486063+00:00,2022-11-12T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-13T00:00:00+01:00,0.0
2023-01-14T14:31:40.443000,2023-05-22T19:44:50.765218+00:00,2022-11-11T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-12T00:00:00+01:00,0.0
2023-01-14T14:31:20.874000,2023-05-22T19:44:36.910116+00:00,2022-11-10T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-11T00:00:00+01:00,1.9
2023-01-14T14:30:14.264000,2023-05-22T19:44:33.333385+00:00,2022-11-09T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-10T00:00:00+01:00,2.0
2023-01-14T14:28:57.044000,2023-05-22T19:44:29.157824+00:00,2022-11-08T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-09T00:00:00+01:00,2.7
2023-01-14T14:28:46.133000,2023-05-22T19:44:14.485007+00:00,2022-11-07T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-08T00:00:00+01:00,1.0
2023-01-14T14:28:33.320000,2023-05-22T19:44:10.653733+00:00,2022-11-06T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-07T00:00:00+01:00,0.1
2023-01-14T14:28:15.533000,2023-05-22T19:44:06.750434+00:00,2022-11-05T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-06T00:00:00+01:00,5.9
2023-01-14T14:27:58.739000,2023-05-22T19:43:52.138945+00:00,2022-11-04T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-05T00:00:00+01:00,0.2
2023-01-14T14:27:42.119000,2023-05-22T19:43:48.164409+00:00,2022-11-03T00:00:00.001000+01:00,0169,Høje-Taastrup,bright_sunshine,manual,day,2022-11-04T00:00:00+01:00,3.5
