Calculated At,Created,From,Municipality ID,Municipality Name,Parameter ID,QC Status,Time Resolution,To,Value
2022-12-01T07:27:58.250000,2023-05-22T19:47:01.983272+00:00,2022-11-30T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-12-01T00:00:00+01:00,3.9
2022-11-30T07:27:52.501000,2023-05-22T19:46:58.315517+00:00,2022-11-29T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-30T00:00:00+01:00,5.4
2022-11-29T11:54:00.150000,2023-05-22T19:46:45.657743+00:00,2022-11-28T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-29T00:00:00+01:00,6.4
2023-01-03T16:51:47.041000,2023-05-22T19:46:41.971503+00:00,2022-11-27T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-28T00:00:00+01:00,6.5
2023-01-03T16:50:52.259000,2023-05-22T19:46:38.283803+00:00,2022-11-26T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-27T00:00:00+01:00,6.5
2022-11-29T11:51:07.721000,2023-05-22T19:46:23.339595+00:00,2022-11-25T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-26T00:00:00+01:00,6.5
2022-11-28T14:55:37.896000,2023-05-22T19:46:19.627107+00:00,2022-11-24T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-25T00:00:00+01:00,5.7
2022-11-24T07:27:58.687000,2023-05-22T19:46:15.847496+00:00,2022-11-23T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-24T00:00:00+01:00,5.5
2022-11-23T07:28:01.038000,2023-05-22T19:46:01.269571+00:00,2022-11-22T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-23T00:00:00+01:00,2.7
2022-11-22T07:27:59.640000,2023-05-22T19:45:57.881853+00:00,2022-11-21T00:00:00.001000+01:00,0169,Høje-Taastrup,mean_temp,manual,day,2022-11-22T00:00:00+01:00,-0.5
